Precinct	total_votes	votes|Karen A. Yarbrough
Rich 43	279	279
Rich 44	210	210
Rich 45	393	393
Rich 46	363	363
Rich 47	428	428
Rich 48	311	311
Rich 49	138	138
Rich 50	43	43
Rich 51	228	228
River Forest 1	201	201
River Forest 2	147	147
River Forest 3	220	220
River Forest 4	214	214
River Forest 5	174	174
River Forest 6	143	143
River Forest 7	226	226
River Forest 8	270	270
Riverside 1	199	199
Riverside 2	6	6
Riverside 3	90	90
Riverside 4	246	246
Riverside 5	118	118
Riverside 6	111	111
Riverside 7	105	105
Riverside 8	193	193
Riverside 9	168	168
Riverside 10	172	172
Riverside 11	193	193
Riverside 12	95	95
Riverside 13	132	132
Schaumburg 1	177	177
Schaumburg 2	137	137
Schaumburg 3	101	101
Schaumburg 4	84	84
Schaumburg 5	63	63
Schaumburg 6	84	84
Schaumburg 7	61	61
Schaumburg 8	92	92
Schaumburg 9	72	72
Schaumburg 10	57	57
Schaumburg 11	70	70
Schaumburg 12	71	71
Schaumburg 13	73	73
Schaumburg 14	109	109
Schaumburg 15	86	86
Schaumburg 16	108	108
Schaumburg 17	95	95
Schaumburg 18	85	85
Schaumburg 19	73	73
Schaumburg 20	75	75
Schaumburg 21	116	116
Schaumburg 22	115	115
Schaumburg 23	100	100
Schaumburg 24	113	113
Schaumburg 25	92	92
Schaumburg 26	99	99
Schaumburg 27	86	86
Schaumburg 28	146	146
Schaumburg 29	99	99
Schaumburg 30	81	81
Schaumburg 31	105	105
Schaumburg 32	148	148
Schaumburg 33	84	84
Schaumburg 34	131	131
Schaumburg 35	77	77
Schaumburg 36	68	68
Schaumburg 37	77	77
Schaumburg 38	96	96
Schaumburg 39	138	138
Schaumburg 40	75	75
Schaumburg 41	63	63
Schaumburg 42	93	93
Schaumburg 43	82	82
Schaumburg 44	115	115
Schaumburg 45	95	95
Schaumburg 46	85	85
Schaumburg 47	92	92
Schaumburg 48	81	81
Schaumburg 49	68	68
Schaumburg 50	61	61
Schaumburg 51	94	94
Schaumburg 52	129	129
Schaumburg 53	98	98
Schaumburg 54	81	81
Schaumburg 55	65	65
Schaumburg 56	102	102
Schaumburg 57	120	120
Schaumburg 58	53	53
Schaumburg 59	133	133
Schaumburg 60	76	76
Schaumburg 61	120	120
Schaumburg 62	127	127
Schaumburg 63	87	87
Schaumburg 64	76	76
Schaumburg 65	98	98
Schaumburg 66	84	84
Schaumburg 67	87	87
Schaumburg 68	88	88
Schaumburg 69	78	78
Schaumburg 70	53	53
Schaumburg 71	109	109
Schaumburg 72	77	77
Schaumburg 73	120	120
Schaumburg 74	68	68
Schaumburg 75	76	76
Schaumburg 76	79	79
Schaumburg 77	123	123
Schaumburg 78	67	67
Stickney 1	41	41
Stickney 2	92	92
Stickney 3	161	161
Stickney 4	129	129
Stickney 5	139	139
Stickney 6	174	174
Stickney 7	76	76
Stickney 8	89	89
Stickney 9	98	98
Stickney 10	138	138
Stickney 11	138	138
Stickney 12	102	102
Stickney 13	108	108
Stickney 14	154	154
Stickney 15	127	127
Stickney 16	127	127
Stickney 17	84	84
Stickney 18	50	50
Stickney 19	102	102
Stickney 20	101	101
Thornton 1	114	114
Thornton 2	65	65
Thornton 3	156	156
Thornton 4	252	252
Thornton 5	109	109
Thornton 6	300	300
Thornton 7	254	254
Thornton 8	186	186
Thornton 9	181	181
Thornton 10	148	148
Thornton 11	85	85
Thornton 12	131	131
Thornton 13	125	125
Thornton 14	195	195
Thornton 15	157	157
Thornton 16	122	122
Thornton 17	149	149
Thornton 18	149	149
Thornton 19	163	163
Thornton 20	80	80
Thornton 21	316	316
Thornton 22	199	199
Thornton 23	184	184
Thornton 24	187	187
Thornton 25	181	181
Thornton 26	129	129
Thornton 27	331	331
Thornton 28	139	139
Thornton 29	114	114
Thornton 30	120	120
Thornton 31	43	43
Thornton 32	124	124
Thornton 33	208	208
Thornton 34	311	311
Thornton 35	258	258
Thornton 36	85	85
Thornton 37	163	163
Thornton 38	255	255
Thornton 39	152	152
Thornton 40	140	140
Thornton 41	127	127
Thornton 42	137	137
Thornton 43	107	107
Thornton 44	118	118
Thornton 45	207	207
Thornton 46	230	230
Thornton 47	86	86
Thornton 48	181	181
Thornton 49	105	105
Thornton 50	125	125
Thornton 51	90	90
Thornton 52	234	234
Thornton 53	123	123
Thornton 54	333	333
Thornton 55	145	145
Thornton 56	150	150
Thornton 57	67	67
Thornton 58	185	185
Thornton 59	122	122
Thornton 60	125	125
Thornton 61	104	104
Thornton 62	33	33
Thornton 63	82	82
Thornton 64	254	254
Thornton 65	135	135
Thornton 66	366	366
Thornton 67	211	211
Thornton 68	145	145
Thornton 69	139	139
Thornton 70	124	124
Thornton 71	119	119
Thornton 72	191	191
Thornton 73	300	300
Thornton 74	177	177
Thornton 75	201	201
Thornton 76	261	261
Thornton 77	300	300
Thornton 78	233	233
Thornton 79	214	214
Thornton 80	229	229
Thornton 81	216	216
Thornton 82	77	77
Thornton 83	265	265
Thornton 84	285	285
Thornton 85	190	190
Thornton 86	191	191
Thornton 87	301	301
Thornton 88	208	208
Thornton 89	272	272
Thornton 90	256	256
Thornton 91	237	237
Thornton 92	215	215
Thornton 93	143	143
Thornton 94	241	241
Thornton 95	138	138
Thornton 96	156	156
Thornton 97	43	43
Thornton 98	43	43
Thornton 99	139	139
Thornton 100	98	98
Thornton 101	163	163
Thornton 102	106	106
Thornton 103	117	117
Thornton 104	66	66
Thornton 105	187	187
Thornton 106	147	147
Thornton 107	377	377
Thornton 108	102	102
Thornton 109	140	140
Thornton 110	139	139
Thornton 111	141	141
Thornton 112	75	75
Thornton 113	89	89
Thornton 114	160	160
Thornton 115	187	187
Thornton 116	180	180
Thornton 117	193	193
Thornton 118	254	254
Thornton 119	180	180
Thornton 120	341	341
Thornton 121	171	171
Thornton 122	269	269
Thornton 123	161	161
Wheeling 1	137	137
Wheeling 2	79	79
Wheeling 3	92	92
Wheeling 4	99	99
Wheeling 5	105	105
Wheeling 6	88	88
Wheeling 7	160	160
Wheeling 8	77	77
Wheeling 9	68	68
Wheeling 10	133	133
Wheeling 11	97	97
Wheeling 12	125	125
Wheeling 13	90	90
Wheeling 14	92	92
Wheeling 15	114	114
Wheeling 16	32	32
Wheeling 17	91	91
Wheeling 18	149	149
Wheeling 19	149	149
Wheeling 20	130	130
Wheeling 21	61	61
Wheeling 22	126	126
Wheeling 23	92	92
Wheeling 24	100	100
Wheeling 25	223	223
Wheeling 26	177	177
Wheeling 27	178	178
Wheeling 28	140	140
Wheeling 29	60	60
Wheeling 30	140	140
Wheeling 31	70	70
Wheeling 32	50	50
Wheeling 33	39	39
Wheeling 34	136	136
Wheeling 35	95	95
Wheeling 36	158	158
Wheeling 37	115	115
Wheeling 38	114	114
Wheeling 39	185	185
Wheeling 40	99	99
Wheeling 41	173	173
Wheeling 42	119	119
Wheeling 43	74	74
Wheeling 44	111	111
Wheeling 45	164	164
Wheeling 46	171	171
Wheeling 47	69	69
Wheeling 48	84	84
Wheeling 49	133	133
Wheeling 50	68	68
Wheeling 51	120	120
Wheeling 52	91	91
Wheeling 53	109	109
Wheeling 54	117	117
Wheeling 55	123	123
Wheeling 56	83	83
Wheeling 57	117	117
Wheeling 58	75	75
Wheeling 59	137	137
Wheeling 60	115	115
Wheeling 61	95	95
Wheeling 62	107	107
Wheeling 63	80	80
Wheeling 64	147	147
Wheeling 65	121	121
Wheeling 66	128	128
Wheeling 67	100	100
Wheeling 68	65	65
Wheeling 69	117	117
Wheeling 70	189	189
Wheeling 71	137	137
Wheeling 72	105	105
Wheeling 73	119	119
Wheeling 74	74	74
Wheeling 75	95	95
Wheeling 76	131	131
Wheeling 77	33	33
Wheeling 78	174	174
Wheeling 79	95	95
Wheeling 80	82	82
Wheeling 81	95	95
Wheeling 82	153	153
Wheeling 83	185	185
Wheeling 84	113	113
Wheeling 85	73	73
Wheeling 86	104	104
Wheeling 87	96	96
Wheeling 88	108	108
Wheeling 89	75	75
Wheeling 90	110	110
Wheeling 91	178	178
Wheeling 92	170	170
Worth 1	63	63
Worth 2	126	126
Worth 3	115	115
Worth 4	173	173
Worth 5	126	126
Worth 6	114	114
Worth 7	80	80
Worth 8	162	162
Worth 9	156	156
Worth 10	177	177
Worth 11	118	118
Worth 12	69	69
Worth 13	162	162
Worth 14	142	142
Worth 15	175	175
Worth 16	149	149
Worth 17	144	144
Worth 18	81	81
Worth 19	118	118
Worth 20	84	84
Worth 21	161	161
Worth 22	97	97
Worth 23	92	92
Worth 24	74	74
Worth 25	152	152
Worth 26	90	90
Worth 27	94	94
Worth 28	93	93
Worth 29	151	151
Worth 30	129	129
Worth 31	190	190
Worth 32	92	92
Worth 33	82	82
Worth 34	121	121
Worth 35	123	123
Worth 36	171	171
Worth 37	123	123
Worth 38	209	209
Worth 39	126	126
Worth 40	173	173
Worth 41	88	88
Worth 42	97	97
Worth 43	132	132
Worth 44	71	71
Worth 45	103	103
Worth 46	144	144
Worth 47	61	61
Worth 48	90	90
Worth 49	77	77
Worth 50	122	122
Worth 51	75	75
Worth 52	49	49
Worth 53	120	120
Worth 54	150	150
Worth 55	60	60
Worth 56	105	105
Worth 57	144	144
Worth 58	135	135
Worth 59	306	306
Worth 60	70	70
Worth 61	101	101
Worth 62	85	85
Worth 63	117	117
Worth 64	121	121
Worth 65	122	122
Worth 66	62	62
Worth 67	41	41
Worth 68	130	130
Worth 69	207	207
Worth 70	128	128
Worth 71	69	69
Worth 72	134	134
Worth 73	83	83
Worth 74	61	61
Worth 75	161	161
Worth 76	65	65
Worth 77	151	151
Worth 78	147	147
Worth 79	68	68
Worth 80	184	184
Worth 81	71	71
Worth 82	103	103
Worth 83	60	60
Worth 84	115	115
Worth 85	112	112
Worth 86	152	152
Worth 87	70	70
Worth 88	74	74
Worth 89	131	131
Worth 90	133	133
Worth 91	68	68
Worth 92	122	122
Worth 93	82	82
Worth 94	126	126
Worth 95	92	92
Worth 96	180	180
Worth 97	161	161
Worth 98	140	140
Worth 99	49	49
Worth 100	118	118
